format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 112.5
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Bubble Ghost"
BA   32   CR     3+1/2   TR  5   CH  5   NT  A--         17/96
BA   32   CR     3+1/2   TR  6   CH  6   NT  A--         17/96
BA   32   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   32   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   32   CR     3+3/4   TR  5   CH  5   NT  B--         17/96
BA   32   CR     3+3/4   TR  6   CH  6   NT  B--         17/96
BA   32   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   32   CR     3+3/4   TR  7   CH 10   NT  D--          5/32

BA   33   CR         0   TR  1   CH  1   NT  B           13/96   von=89
BA   33   CR         0   TR  2   CH  2   NT  C'          13/96   von=89
BA   33   CR         0   TR  5   CH  5   NT  C--         17/96
BA   33   CR         0   TR  6   CH  6   NT  C--         17/96
BA   33   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   33   CR         0   TR  7   CH 10   NT  C--          5/32
BA   33   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   33   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   33   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   33   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   33   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   33   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   33   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   33   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   33   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   33   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   33   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   33   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   33   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   33   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   33   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   33   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   33   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   33   CR         1   TR  2   CH  2   NT  G'          13/96
BA   33   CR         1   TR  5   CH  5   NT  G--         17/96
BA   33   CR         1   TR  6   CH  6   NT  G--         17/96
BA   33   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   33   CR         1   TR  7   CH 10   NT  C--          5/32
BA   33   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   33   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   33   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA   33   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA   33   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   33   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   33   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   33   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   33   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   33   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   33   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   33   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   33   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   33   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   33   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   33   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   33   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   33   CR         2   TR  1   CH  1   NT  B'          13/96
BA   33   CR         2   TR  2   CH  2   NT  C''         13/96
BA   33   CR         2   TR  5   CH  5   NT  C-          17/96
BA   33   CR         2   TR  6   CH  6   NT  C-          17/96
BA   33   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   33   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   33   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   33   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   33   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   33   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   33   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   33   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   33   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   33   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   33   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   33   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   33   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   33   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   33   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   33   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   33   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   33   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   33   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   33   CR         3   TR  1   CH  1   NT  F'          13/96
BA   33   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   33   CR         3   TR  5   CH  5   NT  G--         17/96
BA   33   CR         3   TR  6   CH  6   NT  G--         17/96
BA   33   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   33   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   33   CR         3   TR  7   CH 10   NT  C--          5/32
BA   33   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   33   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   33   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   33   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   33   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   33   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   33   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   33   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   33   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   33   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   33   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   33   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   33   CR     3+3/4   TR  2   CH  2   NT  C'          13/96
BA   33   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   33   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   33   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   34   CR         0   TR  1   CH  1   NT  B           13/96
BA   34   CR         0   TR  2   CH  2   NT  C'          13/96
BA   34   CR         0   TR  5   CH  5   NT  C--         17/96
BA   34   CR         0   TR  6   CH  6   NT  C--         17/96
BA   34   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   34   CR         0   TR  7   CH 10   NT  C--          5/32
BA   34   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   34   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   34   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   34   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   34   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   34   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   34   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   34   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   34   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   34   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   34   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   34   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   34   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   34   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   34   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   34   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   34   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   34   CR         1   TR  2   CH  2   NT  G'          13/96
BA   34   CR         1   TR  5   CH  5   NT  G--         17/96
BA   34   CR         1   TR  6   CH  6   NT  G--         17/96
BA   34   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   34   CR         1   TR  7   CH 10   NT  C--          5/32
BA   34   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   34   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   34   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA   34   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA   34   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   34   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   34   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   34   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   34   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   34   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   34   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   34   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   34   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   34   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   34   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   34   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   34   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   34   CR         2   TR  1   CH  1   NT  B'          13/96
BA   34   CR         2   TR  2   CH  2   NT  C''         13/96
BA   34   CR         2   TR  5   CH  5   NT  C-          17/96
BA   34   CR         2   TR  6   CH  6   NT  C-          17/96
BA   34   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   34   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   34   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   34   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   34   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   34   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   34   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   34   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   34   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   34   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   34   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   34   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   34   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   34   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   34   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   34   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   34   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   34   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   34   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   34   CR         3   TR  1   CH  1   NT  F'          13/96
BA   34   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   34   CR         3   TR  5   CH  5   NT  G--         17/96
BA   34   CR         3   TR  6   CH  6   NT  G--         17/96
BA   34   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   34   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   34   CR         3   TR  7   CH 10   NT  C--          5/32
BA   34   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   34   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   34   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   34   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   34   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   34   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   34   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   34   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   34   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   34   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   34   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   34   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   34   CR     3+3/4   TR  2   CH  2   NT  C'          13/96
BA   34   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   34   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   34   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   35   CR         0   TR  1   CH  1   NT  B           13/96
BA   35   CR         0   TR  2   CH  2   NT  C'          13/96
BA   35   CR         0   TR  5   CH  5   NT  C--         17/96
BA   35   CR         0   TR  6   CH  6   NT  C--         17/96
BA   35   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   35   CR         0   TR  7   CH 10   NT  C--          5/32
BA   35   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   35   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   35   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   35   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   35   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   35   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   35   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   35   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   35   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   35   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   35   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   35   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   35   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   35   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   35   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   35   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   35   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   35   CR         1   TR  2   CH  2   NT  G'          13/96
BA   35   CR         1   TR  5   CH  5   NT  G--         17/96
BA   35   CR         1   TR  6   CH  6   NT  G--         17/96
BA   35   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   35   CR         1   TR  7   CH 10   NT  C--          5/32
BA   35   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   35   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   35   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA   35   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA   35   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   35   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   35   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   35   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   35   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   35   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   35   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   35   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   35   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   35   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   35   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   35   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   35   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   35   CR         2   TR  1   CH  1   NT  B'          13/96
BA   35   CR         2   TR  2   CH  2   NT  C''         13/96
BA   35   CR         2   TR  5   CH  5   NT  C-          17/96
BA   35   CR         2   TR  6   CH  6   NT  C-          17/96
BA   35   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   35   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   35   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   35   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   35   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   35   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   35   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   35   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   35   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   35   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   35   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   35   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   35   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   35   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   35   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   35   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   35   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   35   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   35   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   35   CR         3   TR  1   CH  1   NT  F'          13/96
BA   35   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   35   CR         3   TR  5   CH  5   NT  G--         17/96
BA   35   CR         3   TR  6   CH  6   NT  G--         17/96
BA   35   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   35   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   35   CR         3   TR  7   CH 10   NT  C--          5/32
BA   35   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   35   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   35   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   35   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   35   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   35   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   35   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   35   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   35   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   35   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   35   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   35   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   35   CR     3+3/4   TR  2   CH  2   NT  C'          13/96
BA   35   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   35   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   35   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   36   CR         0   TR  1   CH  1   NT  B           13/96
BA   36   CR         0   TR  2   CH  2   NT  C'          13/96
BA   36   CR         0   TR  5   CH  5   NT  C--         17/96
BA   36   CR         0   TR  6   CH  6   NT  C--         17/96
BA   36   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   36   CR         0   TR  7   CH 10   NT  C--          5/32
BA   36   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   36   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   36   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   36   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   36   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   36   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   36   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   36   CR       1/2   TR  5   CH  5   NT  E--         17/96
BA   36   CR       1/2   TR  6   CH  6   NT  E--         17/96
BA   36   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   36   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   36   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   36   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   36   CR       3/4   TR  5   CH  5   NT  E--         17/96
BA   36   CR       3/4   TR  6   CH  6   NT  E--         17/96
BA   36   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   36   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   36   CR         1   TR  2   CH  2   NT  G'          13/96
BA   36   CR         1   TR  5   CH  5   NT  F--         17/96
BA   36   CR         1   TR  6   CH  6   NT  F--         17/96
BA   36   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   36   CR         1   TR  7   CH 10   NT  C--          5/32
BA   36   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   36   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   36   CR     1+1/4   TR  5   CH  5   NT  F--         17/96
BA   36   CR     1+1/4   TR  6   CH  6   NT  F--         17/96
BA   36   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   36   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   36   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   36   CR     1+1/2   TR  5   CH  5   NT  F#--        17/96
BA   36   CR     1+1/2   TR  6   CH  6   NT  F#--        17/96
BA   36   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   36   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   36   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   36   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   36   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   36   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   36   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   36   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   36   CR         2   TR  1   CH  1   NT  B'          13/96
BA   36   CR         2   TR  2   CH  2   NT  C''         13/96
BA   36   CR         2   TR  5   CH  5   NT  G--         17/96
BA   36   CR         2   TR  6   CH  6   NT  G--         17/96
BA   36   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   36   CR         2   TR  7   CH 10   NT  C--          5/32
BA   36   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   36   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   36   CR     2+1/4   TR  5   CH  5   NT  G---        17/96
BA   36   CR     2+1/4   TR  6   CH  6   NT  G---        17/96
BA   36   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   36   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   36   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   36   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   36   CR     2+1/2   TR  5   CH  5   NT  A--         17/96
BA   36   CR     2+1/2   TR  6   CH  6   NT  A--         17/96
BA   36   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   36   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   36   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   36   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   36   CR     2+3/4   TR  5   CH  5   NT  A---        17/96
BA   36   CR     2+3/4   TR  6   CH  6   NT  A---        17/96
BA   36   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   36   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   36   CR         3   TR  1   CH  1   NT  F'          13/96
BA   36   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   36   CR         3   TR  5   CH  5   NT  Bb--        17/96
BA   36   CR         3   TR  6   CH  6   NT  Bb--        17/96
BA   36   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   36   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   36   CR         3   TR  7   CH 10   NT  C--          5/32
BA   36   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   36   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   36   CR     3+1/4   TR  5   CH  5   NT  Bb---       17/96
BA   36   CR     3+1/4   TR  6   CH  6   NT  Bb---       17/96
BA   36   CR     3+1/4   TR  7   CH 10   NT  Bb--         5/32
BA   36   CR     3+1/4   TR  7   CH 10   NT  D--          5/32
BA   36   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   36   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   36   CR     3+1/2   TR  5   CH  5   NT  B--         17/96
BA   36   CR     3+1/2   TR  6   CH  6   NT  B--         17/96
BA   36   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   36   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   36   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   36   CR     3+3/4   TR  2   CH  2   NT  C'          13/96
BA   36   CR     3+3/4   TR  5   CH  5   NT  B---        17/96
BA   36   CR     3+3/4   TR  6   CH  6   NT  B---        17/96
BA   36   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   36   CR     3+3/4   TR  7   CH 10   NT  D--          5/32

BA   37   CR         0   TR  1   CH  1   NT  B           13/96
BA   37   CR         0   TR  2   CH  2   NT  C'          13/96
BA   37   CR         0   TR  5   CH  5   NT  C--         17/96
BA   37   CR         0   TR  6   CH  6   NT  C--         17/96
BA   37   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   37   CR         0   TR  7   CH 10   NT  C--          5/32
BA   37   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   37   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   37   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   37   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   37   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   37   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   37   CR       1/2   TR  5   CH  5   NT  G--         17/96
BA   37   CR       1/2   TR  6   CH  6   NT  G--         17/96
BA   37   CR       1/2   TR  7   CH 10   NT  Bb--         5/32
BA   37   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   37   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   37   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   37   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   37   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   37   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   37   CR         1   TR  2   CH  2   NT  G'          13/96
BA   37   CR         1   TR  5   CH  5   NT  Bb---     2+59/96
BA   37   CR         1   TR  6   CH  6   NT  Bb---     2+59/96
BA   37   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   37   CR         1   TR  7   CH 10   NT  C--          5/32
BA   37   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   37   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   37   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   37   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   37   CR     1+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   37   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   37   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   37   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   37   CR         2   TR  1   CH  1   NT  B'          13/96
BA   37   CR         2   TR  2   CH  2   NT  C''         13/96
BA   37   CR         2   TR  7   CH 10   NT  C--          5/32
BA   37   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   37   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   37   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   37   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   37   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   37   CR     2+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   37   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   37   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   37   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   37   CR         3   TR  1   CH  1   NT  F'          13/96
